categorymap_id,category_id
4169186,5147815
4169187,239731
4169188,2915438
4169189,4197122
4169190,22129
4169191,3374582
4169192,3788039
4169193,3812513
4169194,4554195
4169195,2884615
4169196,1217660
4169197,1023512
4169198,4825166
4169199,34239
4169200,3665133
4169201,2489285
4169202,3275156
4169203,2240104
4169204,738207
4169205,777988
4169206,375630
4169207,194104
4169208,1516701
4169209,2992285
4169210,2026115
4169211,2204852
4169212,366112
4169213,3589833
4169214,851609
4169215,3065232
4169216,1347679
4169217,869231
4169218,3960642
4169219,2621301
4169220,79699
4169221,311509
4169222,2993461
4169223,2814657
4169224,4312687
4169225,1285753
4169226,3225422
4169227,1338377
4169228,4423023
4169229,3722661
4169230,4750592
4169231,4070504
4169232,4328262
4169233,1439081
4169234,2449664
4169235,4604737
4169236,1095182
4169237,677862
4169238,4668616
4169239,883629
4169240,3064006
4169241,2129922
4169242,2273944
4169243,316594
4169244,1619654
4169245,1451783
4169246,1214341
4169247,768709
4169248,2941102
4169249,368686
4169250,1401232
4169251,4928116
4169252,32967
4169253,2161099
4169254,341247
4169255,4268427
4169256,2413155
4169257,2769654
4169258,2005676
4169259,3962993
4169260,3367924
4169261,171128
4169262,4340213
4169263,76064
4169264,3043292
4169265,177124
4169266,1283080
4169267,1709616
4169268,1810340
4169269,2878148
4169270,1788349
4169271,2932488
4169272,62469
4169273,3580032
4169274,3529432
4169275,2731517
4169276,3874527
4169277,2300463
4169278,4223012
4169279,597734
4169280,4441600
4169281,1388497
4169282,1691915
4169283,4823948
4169284,42379
4169285,1669167
4169286,3471255
4169287,3822090
4169288,1524094
4169289,2836123
4169290,4640311
4169291,1965458
4169292,4756730
4169293,3934761
4169294,3459562
4169295,2407396
4169296,4029109
4169297,2043591
4169298,448398
4169299,1202529
4169300,3566358
4169301,986947
4169302,3922126
4169303,4865695
4169304,2288327
4169305,3874715
4169306,8109
4169307,4737992
4169308,4482419
4169309,1651393
4169310,849098
4169311,4498047
4169312,4276787
4169313,3091786
4169314,3656803
4169315,321175
4169316,3654549
4169317,3440659
4169318,4931012
4169319,2439607
4169320,735058
4169321,4566100
4169322,1467750
4169323,3547813
4169324,4907990
4169325,2407900
4169326,3872841
4169327,4801173
4169328,2468733
4169329,1299473
4169330,4148934
4169331,4733883
4169332,3339272
4169333,3061895
4169334,223764
4169335,2944749
4169336,1089685
4169337,1479922
4169338,1838851
4169339,3336019
4169340,1734820
4169341,2379547
4169342,1902453
4169343,3464786
4169344,4911576
4169345,3619575
4169346,3283188
4169347,2807166
4169348,5119067
4169349,4948734
4169350,3872498
4169351,1540813
4169352,3141832
4169353,3716034
4169354,4290223
4169355,2326685
4169356,1066136
4169357,5049423
4169358,1050007
4169359,5045878
4169360,4750383
4169361,85955
4169362,2295453
4169363,2948269
4169364,2066340
4169365,3514970
4169366,3917427
4169367,1220297
4169368,2430608
4169369,1334990
4169370,1628266
4169371,4478620
4169372,4015341
4169373,2297500
4169374,1598538
4169375,2322896
4169376,2078702
4169377,4818107
4169378,4640751
4169379,4658516
4169380,1027692
4169381,2936423
4169382,4738961
4169383,1642508
4169384,4842079
4169385,2759887
4169386,2746181
4169387,3566895
4169388,101669
4169389,2352202
4169390,553981
4169391,401765
4169392,4652209
4169393,2507053
4169394,3204642
4169395,2447282
4169396,2848443
4169397,3021762
4169398,4069253
4169399,2221025
4169400,1891872
4169401,531556
4169402,3099944
4169403,173036
4169404,1628418
4169405,3628283
4169406,240013
4169407,2701713
4169408,361095
4169409,3380746
4169410,734018
4169411,3786139
4169412,3394189
4169413,3400167
4169414,3148538
4169415,2539470
4169416,3115770
4169417,3982609
4169418,2249797
4169419,1630367
4169420,2733371
4169421,3620998
4169422,1092085
4169423,4816919
4169424,3091480
4169425,3148462
4169426,1402589
4169427,295183
4169428,240371
4169429,3428859
4169430,1821455
4169431,1373028
4169432,2344159
4169433,3610789
4169434,1302259
4169435,1454926
4169436,11120
4169437,3038961
4169438,3682757
4169439,4459944
4169440,2682858
4169441,737405
4169442,2317546
4169443,2993053
4169444,1708364
4169445,655334
4169446,1276095
4169447,3955430
4169448,559016
4169449,383749
4169450,5104523
4169451,4323655
4169452,916706
4169453,3100759
4169454,4294067
4169455,721664
4169456,362968
4169457,2729004
4169458,2070908
4169459,455842
4169460,1233959
4169461,2752589
4169462,4990074
4169463,1471163
4169464,1859277
4169465,3985369
4169466,3092969
4169467,807138
4169468,1263068
4169469,2481952
4169470,579105
4169471,628194
4169472,3313740
4169473,4615962
4169474,1185368
4169475,4855372
4169476,3694486
4169477,2193925
4169478,283109
4169479,1559456
4169480,1393394
4169481,718211
4169482,3900668
4169483,4643350
4169484,2611262
4169485,4592018
4169486,1331853
4169487,267209
4169488,1957027
4169489,3113031
4169490,3635345
4169491,4753899
4169492,1283234
4169493,1414043
4169494,841380
4169495,3355708
4169496,2668462
4169497,4971055
4169498,2034426
4169499,4522646
4169500,2283452
4169501,4439325
4169502,2671549
4169503,5028478
4169504,5152230
4169505,2227283
4169506,2609943
4169507,4467019
4169508,1245220
4169509,5101505
4169510,1526856
4169511,762327
4169512,4031743
4169513,2262787
4169514,4103993
4169515,2993395
4169516,1981598
4169517,1828179
4169518,19312
4169519,1222799
4169520,1055496
4169521,2441751
4169522,1741782
4169523,2453525
4169524,3778811
4169525,4551035
4169526,3519828
4169527,922037
4169528,1082838
4169529,3927518
4169530,3328511
4169531,2304640
4169532,3158249
4169533,544714
4169534,2271249
4169535,2662466
4169536,3073163
4169537,259455
4169538,3014848
4169539,3176120
4169540,246844
4169541,337243
4169542,1827078
4169543,1648266
4169544,4282651
4169545,1371048
4169546,965505
4169547,965238
4169548,3563906
4169549,4075346
4169550,733959
4169551,305857
4169552,2118468
4169553,2887364
4169554,3160926
4169555,2728585
4169556,1823789
4169557,2089833
4169558,2409814
4169559,490076
4169560,1569885
4169561,2854798
4169562,3820153
4169563,237653
4169564,1573042
4169565,1719660
4169566,3512989
4169567,999348
4169568,5064
4169569,1574844
4169570,216695
4169571,2670117
4169572,1860533
4169573,4925852
4169574,2322083
4169575,96655
4169576,2788167
4169577,1254305
4169578,4662023
4169579,1321409
4169580,4472851
4169581,3415753
4169582,1120704
4169583,69607
4169584,1711850
4169585,3157873
4169586,4801426
4169587,1865209
4169588,838020
4169589,264033
4169590,662846
4169591,1072657
4169592,2979755
4169593,3611621
4169594,1552067
4169595,810054
4169596,1348920
4169597,5101104
4169598,66937
4169599,1530704
4169600,4139079
4169601,4117544
4169602,4852683
4169603,164365
4169604,4262684
4169605,2809407
4169606,4135185
4169607,1637260
4169608,2555212
4169609,3018880
4169610,2632593
4169611,1173600
4169612,2878347
4169613,1787959
4169614,4055505
4169615,1700306
4169616,1568197
4169617,3758226
4169618,2578274
4169619,1500885
4169620,986320
4169621,3769292
4169622,729017
4169623,1406509
4169624,2087749
4169625,2066334
4169626,2281156
4169627,1043963
4169628,4098379
4169629,3672513
4169630,4792801
4169631,3818081
4169632,2122530
4169633,4402326
4169634,200278
4169635,584401
4169636,4439684
4169637,1014192
4169638,1953179
4169639,384232
4169640,240681
4169641,4476538
4169642,372033
4169643,450901
4169644,3578715
4169645,4452828
4169646,2849955
4169647,336385
4169648,4597123
4169649,2531455
4169650,3349625
4169651,1712001
4169652,455454
4169653,3909718
4169654,3394813
4169655,3004853
4169656,32318
4169657,3110199
4169658,1511412
4169659,2709989
4169660,4558340
4169661,2606924
4169662,2299139
4169663,2111328
4169664,2445178
4169665,1210446
4169666,3906242
4169667,1950457
4169668,2613120
4169669,1288487
4169670,2522303
4169671,751105
4169672,2141662
4169673,2806049
4169674,2879735
4169675,3321400
4169676,3647233
4169677,794689
4169678,3013991
4169679,2451199
4169680,1587961
4169681,925172
4169682,74446
4169683,599020
4169684,1258041
4169685,3478569
4169686,4034608
4169687,3962843
4169688,2046227
4169689,1240688
4169690,4765798
4169691,764716
4169692,902410
4169693,1701471
4169694,3373476
4169695,2941495
4169696,3102560
4169697,632990
4169698,999980
4169699,3867102
4169700,3818023
4169701,3813713
4169702,1945209
4169703,1774298
4169704,3317618
4169705,1177996
4169706,12566
4169707,2726083
4169708,3419992
4169709,2728656
4169710,4886389
4169711,2859442
4169712,2749134
4169713,1051222
4169714,2024708
4169715,3340725
4169716,2778067
4169717,757910
4169718,4551631
4169719,2626490
4169720,1648035
4169721,4715451
4169722,1765052
4169723,4489615
4169724,2656238
4169725,4189038
4169726,1863793
4169727,1610764
4169728,4702145
4169729,2100690
4169730,3279421
4169731,4733463
4169732,3076218
4169733,2496932
4169734,4432419
4169735,2768630
4169736,1801209
4169737,1630907
4169738,3661348
4169739,3550683
4169740,3881067
4169741,813118
4169742,4423620
4169743,2632873
4169744,812925
4169745,3678286
4169746,4424369
4169747,1423654
4169748,2303546
4169749,2189034
4169750,4461258
4169751,693142
4169752,4446527
4169753,1457926
4169754,1595547
4169755,352251
4169756,4113220
4169757,2791903
4169758,1019195
4169759,4697972
4169760,3427691
4169761,3014132
4169762,4402976
4169763,661759
4169764,2558204
4169765,4044349
4169766,4826617
4169767,3809700
4169768,3389104
4169769,646474
4169770,3252733
4169771,2130495
4169772,2224779
4169773,939635
4169774,4359860
4169775,4044753
4169776,2463370
4169777,2691326
4169778,485799
4169779,1350790
4169780,974880
4169781,4269526
4169782,3779369
4169783,4008793
4169784,5150761
4169785,244923
4169786,3680709
4169787,1827100
4169788,3937048
4169789,1112773
4169790,2062378
4169791,1014564
4169792,685742
4169793,751494
4169794,309088
4169795,1552636
4169796,3732988
4169797,4754273
4169798,4274317
4169799,219991
4169800,2462567
4169801,2867703
4169802,2573442
4169803,1609851
4169804,2611406
4169805,4772702
4169806,3884119
4169807,1580697
4169808,2366905
4169809,3309643
4169810,1416942
4169811,315633
4169812,3862122
4169813,3882202
4169814,1522340
4169815,3731630
4169816,1364274
4169817,3298390
4169818,2271635
4169819,757052
4169820,2854994
4169821,7769
4169822,809473
4169823,3987097
4169824,2893433
4169825,3527242
4169826,4472217
4169827,2326411
4169828,4532459
4169829,3231230
4169830,1540947
4169831,4418144
4169832,5041265
4169833,1833532
4169834,2042952
4169835,3875696
4169836,3449559
4169837,359667
4169838,897690
4169839,1868377
4169840,2425725
4169841,3554762
4169842,2627103
4169843,2255371
4169844,1213555
4169845,1791614
4169846,3317851
4169847,3298361
4169848,672001
4169849,4183651
4169850,862523
4169851,1956773
4169852,3406774
4169853,2909874
4169854,4068750
4169855,3913540
4169856,2797749
4169857,4182213
4169858,3106495
4169859,1136219
4169860,684219
4169861,2755933
4169862,4303554
4169863,4444302
4169864,1045172
4169865,3749412
4169866,861104
4169867,1941546
4169868,2189821
4169869,1973012
4169870,1825059
4169871,2147829
4169872,4173539
4169873,4964795
4169874,2516799
4169875,1005994
4169876,569663
4169877,1947203
4169878,2108531
4169879,4631177
4169880,3515027
4169881,345074
4169882,3721914
4169883,1561921
4169884,4481410
4169885,4378501
4169886,1925578
4169887,1664190
4169888,3570223
4169889,3703129
4169890,2664775
4169891,4185300
4169892,1726534
4169893,447020
4169894,710485
4169895,2872443
4169896,1384802
4169897,3103948
4169898,1241067
4169899,222415
4169900,3968527
4169901,1635426
4169902,831271
4169903,2435277
4169904,3983988
4169905,3795726
4169906,3161686
4169907,4336961
4169908,3892595
4169909,5055998
4169910,3401539
4169911,2421064
4169912,4669008
4169913,4105299
4169914,206668
4169915,5150376
4169916,405755
4169917,1812024
4169918,2160135
4169919,1489094
4169920,2168009
4169921,3708413
4169922,1937007
4169923,4725921
4169924,545642
4169925,2283941
4169926,3707414
4169927,1062391
4169928,87447
4169929,3253859
4169930,2517335
4169931,5007451
4169932,2559117
4169933,3941877
4169934,2232511
4169935,4731191
4169936,3100520
4169937,4074845
4169938,1780172
4169939,364125
4169940,922990
4169941,3280276
4169942,1154663
4169943,2988408
4169944,680827
4169945,2467952
4169946,311650
4169947,3940193
4169948,873792
4169949,2279145
4169950,2907809
4169951,3487744
4169952,3044629
4169953,2185731
4169954,1079326
4169955,720513
4169956,3681567
4169957,331892
4169958,3381335
4169959,1796206
4169960,316352
4169961,1900834
4169962,792794
4169963,1827328
4169964,418600
4169965,1637950
4169966,2768545
4169967,4824790
4169968,5079277
4169969,764499
4169970,5122414
4169971,5030562
4169972,2829779
4169973,2667323
4169974,146830
4169975,2586600
4169976,2271402
4169977,3232473
4169978,3285912
4169979,4324700
4169980,3926800
4169981,4964623
4169982,823486
4169983,4882154
4169984,3993644
4169985,5124617
4169986,1258177
4169987,4208912
4169988,1061498
4169989,1708445
4169990,1973380
4169991,3935940
4169992,3142010
4169993,1990649
4169994,3980699
4169995,114530
4169996,1455555
4169997,1320530
4169998,2408538
4169999,863140
4170000,1860371
4170001,4316816
4170002,1873617
4170003,1988672
4170004,4105075
4170005,4953201
4170006,4357073
4170007,3738841
4170008,456480
4170009,542819
4170010,2843368
4170011,2638664
4170012,1265358
4170013,3430419
4170014,3011983
4170015,3451590
4170016,3991169
4170017,4876956
4170018,351385
4170019,258319
4170020,213769
4170021,269234
4170022,3657643
4170023,115109
4170024,1248986
4170025,5082011
4170026,938646
4170027,671854
4170028,1013185
4170029,4367680
4170030,3816510
4170031,598545
4170032,1389127
4170033,4824517
4170034,1906712
4170035,2471992
4170036,1043312
4170037,1750789
4170038,13437
4170039,337775
4170040,318811
4170041,2279449
4170042,3957883
4170043,3831440
4170044,632079
4170045,1247330
4170046,944818
4170047,3515249
4170048,1500130
4170049,82924
4170050,963285
4170051,10615
4170052,4573973
4170053,1524215
4170054,1764863
4170055,4114198
4170056,1021468
4170057,1988066
4170058,29017
4170059,2049210
4170060,2572990
4170061,2323522
4170062,1418582
4170063,1201810
4170064,2280783
4170065,119876
4170066,2776576
4170067,507291
4170068,2210217
4170069,2455131
4170070,1625430
4170071,3919762
4170072,784204
4170073,2797634
4170074,3379070
4170075,3965180
4170076,3226383
4170077,321158
4170078,3865865
4170079,4086613
4170080,3147601
4170081,153056
4170082,1795783
4170083,845872
4170084,2983928
4170085,4202214
4170086,3677368
4170087,4387999
4170088,3777022
4170089,4845528
4170090,19066
4170091,308413
4170092,4191275
4170093,3125587
4170094,1952752
4170095,3642746
4170096,2176802
4170097,71699
4170098,1382264
4170099,2153943
4170100,3641737
4170101,4214301
4170102,3950077
4170103,2367907
4170104,1286537
4170105,722797
4170106,888406
4170107,3897081
4170108,1502931
4170109,3312216
4170110,4085342
4170111,3565273
4170112,1160694
4170113,2000725
4170114,1317194
4170115,2990975
4170116,497797
4170117,3404465
4170118,2107766
4170119,4822957
4170120,5024228
4170121,4486683
4170122,2393800
4170123,385061
4170124,4187012
4170125,5047710
4170126,3441583
4170127,2652543
4170128,171529
4170129,3339572
4170130,3744856
4170131,4903093
4170132,731056
4170133,2553299
4170134,297829
4170135,377977
4170136,1962491
4170137,2337395
4170138,1666488
4170139,2302700
4170140,4258812
4170141,2296439
4170142,2010885
4170143,1269025
4170144,3305081
4170145,1658319
4170146,403903
4170147,745134
4170148,4284295
4170149,1104592
4170150,2061354
4170151,1936083
4170152,3608477
4170153,5115504
4170154,2982166
4170155,2912808
4170156,5156184
4170157,4932155
4170158,5094843
4170159,2013622
4170160,2885642
4170161,604527
4170162,4471156
4170163,3981352
4170164,2255446
4170165,804785
4170166,1683967
4170167,4357566
4170168,2977477
4170169,4499281
4170170,1735933
4170171,3483380
4170172,3472694
4170173,4167298
4170174,3697561
4170175,3921179
4170176,3873094
4170177,5147460
4170178,4338029
4170179,1985036
4170180,980774
4170181,1243199
4170182,1573059
4170183,1159340
4170184,4534650
4170185,3112979
4170186,1921056
4170187,3186382
4170188,149192
4170189,843284
4170190,3281371
4170191,1756055
4170192,586226
4170193,294308
4170194,1965689
4170195,3348105
4170196,4987122
4170197,2960904
4170198,957119
4170199,3645611
4170200,3311020
4170201,2152657
4170202,2165094
4170203,2972157
4170204,1610993
4170205,5094017
4170206,3501621
4170207,1949490
4170208,5096198
4170209,3052606
4170210,1053937
4170211,4009158
4170212,3203956
4170213,3310744
4170214,2374779
4170215,896271
4170216,4763051
4170217,4989816
4170218,160181
4170219,1836480
4170220,4394186
4170221,3450979
4170222,4326577
4170223,3774512
4170224,1023710
4170225,4602841
4170226,2007186
4170227,4551916
4170228,1357129
4170229,983858
4170230,4017881
4170231,3427441
4170232,4783904
4170233,5110181
4170234,4186113
4170235,3986479
4170236,3928077
4170237,801221
4170238,2051872
4170239,507483
4170240,488441
4170241,230481
4170242,4732843
4170243,4949652
4170244,846466
4170245,2062612
4170246,331256
4170247,1725832
4170248,678559
4170249,1024101
4170250,3937814
4170251,2265930
4170252,3789342
4170253,1089337
4170254,3579562
4170255,838946
4170256,4869167
4170257,932283
4170258,545259
4170259,3277606
4170260,707773
4170261,4434992
4170262,3244547
4170263,866955
4170264,2593838
4170265,2259994
4170266,3570583
4170267,1986679
4170268,3206951
4170269,3211701
4170270,563506
4170271,1194737
4170272,1433136
4170273,4979785
4170274,820597
4170275,1075533
4170276,2021738
4170277,3217337
4170278,2370324
4170279,2457421
4170280,2428245
4170281,473477
4170282,3627665
4170283,3226113
4170284,376840
4170285,1771708
4170286,573847
4170287,3733228
4170288,214719
4170289,1731380
4170290,203821
4170291,2117944
4170292,2073722
4170293,4065109
4170294,4258547
4170295,257909
4170296,2055312
4170297,2239834
4170298,3703335
4170299,4131561
4170300,4370528
4170301,4750127
4170302,3154021
4170303,4940020
4170304,2514867
4170305,2799347
4170306,4239038
4170307,1730594
4170308,759560
4170309,3919123
4170310,114333
4170311,2594068
4170312,2072473
4170313,1879672
4170314,920038
4170315,4242495
4170316,1601543
4170317,2052384
4170318,512076
4170319,4923907
4170320,3777112
4170321,103181
4170322,2959407
4170323,3697658
4170324,4978351
4170325,3724091
4170326,1483715
4170327,4164234
4170328,2177033
4170329,3849505
4170330,2392562
4170331,3141941
4170332,75275
4170333,2129196
4170334,3912910
4170335,1922644
4170336,3045640
4170337,2408143
4170338,3733874
4170339,323851
4170340,577329
4170341,4066565
4170342,2841881
4170343,1779844
4170344,4145710
4170345,1592513
4170346,3794880
4170347,1037127
4170348,2518342
4170349,22892
4170350,2852103
4170351,540542
4170352,3259038
4170353,3422867
4170354,3985474
4170355,1539758
4170356,1323134
4170357,4842553
4170358,1863540
4170359,3325291
4170360,2251697
4170361,850355
4170362,3087458
4170363,3882159
4170364,1151753
4170365,2448870
4170366,2108357
4170367,3544253
4170368,4934549
4170369,3902978
4170370,5131771
4170371,4847313
4170372,2153280
4170373,3812262
4170374,1767199
4170375,475593
4170376,3908911
4170377,3220245
4170378,1778777
4170379,1490103
4170380,22257
4170381,521892
4170382,37135
4170383,2438773
4170384,856543
4170385,2275650
4170386,593235
4170387,1046845
4170388,4878507
4170389,4604364
4170390,2012787
4170391,2192313
4170392,3322577
4170393,29895
4170394,106589
4170395,250296
4170396,2773269
4170397,4187784
4170398,3595150
4170399,721015
4170400,1263562
4170401,2341877
4170402,1277731
4170403,3016461
4170404,3480874
4170405,1502814
4170406,1594667
4170407,3774119
4170408,3353791
4170409,858800
4170410,2399583
4170411,2135345
4170412,4157438
4170413,558312
4170414,403225
4170415,1524257
4170416,481472
4170417,3006470
4170418,1743501
4170419,140294
4170420,4581579
4170421,3573011
4170422,1506691
4170423,4832362
4170424,4977749
4170425,2958888
4170426,3222457
4170427,4317104
4170428,2316669
4170429,1759909
4170430,1356029
4170431,1548548
4170432,3067560
4170433,3833305
4170434,665090
4170435,1620537
4170436,990723
4170437,101539
4170438,504559
4170439,354507
4170440,3084325
4170441,1733194
4170442,4765763
4170443,2832009
4170444,1179862
4170445,3920188
4170446,3254436
4170447,625930
4170448,3186000
4170449,2686648
4170450,4919545
4170451,3212445
4170452,127286
4170453,4875873
4170454,3726582
4170455,1169371
4170456,4509039
4170457,211810
4170458,2402375
4170459,4604594
4170460,283996
4170461,374342
4170462,2612027
4170463,1166959
4170464,5052842
4170465,232459
4170466,4805441
4170467,2041255
4170468,1633002
4170469,4557641
4170470,1366542
4170471,4632044
4170472,5127795
4170473,4478582
4170474,5009745
4170475,904807
4170476,1954991
4170477,797511
4170478,4828930
4170479,2939036
4170480,3998581
4170481,4847424
4170482,4719814
4170483,4977260
4170484,1046454
4170485,847547
4170486,466806
4170487,1936894
4170488,546008
4170489,3077187
4170490,3373953
4170491,2392939
4170492,340378
4170493,4532706
4170494,872572
4170495,4722263
4170496,5047573
4170497,151648
4170498,2764649
4170499,3351726
4170500,841696
4170501,815995
4170502,357501
4170503,4128290
4170504,2566194
4170505,2903732
4170506,2988293
4170507,5061237
4170508,1832521
4170509,1792277
4170510,936178
4170511,2675329
4170512,2787114
4170513,4568352
4170514,1782900
4170515,3116776
4170516,148169
4170517,2268678
4170518,722302
4170519,2426236
4170520,3796207
4170521,3134373
4170522,4644087
4170523,2583941
4170524,104462
4170525,1397912
4170526,3871104
4170527,4119922
4170528,2853285
4170529,3840675
4170530,2674882
4170531,1461887
4170532,1082203
4170533,3544270
4170534,4004827
4170535,1829804
4170536,1035360
4170537,253548
4170538,3788576
4170539,4900099
4170540,3139028
4170541,4103233
4170542,4719371
4170543,3776866
4170544,1613385
4170545,3626061
4170546,3287694
4170547,4248234
4170548,878813
4170549,3125846
4170550,2370648
4170551,1831723
4170552,1357007
4170553,4549641
4170554,3202749
4170555,280472
4170556,1171633
4170557,1918447
4170558,4684627
4170559,4616007
4170560,5146636
4170561,3975200
4170562,1673948
4170563,4141018
4170564,4969568
4170565,570735
4170566,4277393
4170567,2202384
4170568,4833416
4170569,2881914
4170570,2270623
4170571,174490
4170572,5085868
4170573,1047470
4170574,4608278
4170575,3137568
4170576,4973523
4170577,74392
4170578,2916675
4170579,2337136
4170580,2182765
4170581,915292
4170582,1597658
4170583,502123
4170584,3389869
4170585,3278191
4170586,2102039
4170587,3432251
4170588,2026937
4170589,5005165
4170590,3769928
4170591,2200343
4170592,4023718
4170593,2272886
4170594,4889820
4170595,3111341
4170596,342575
4170597,3914309
4170598,1614257
4170599,2661903
4170600,370247
4170601,937781
4170602,4834071
4170603,3749996
4170604,4058901
4170605,3717548
4170606,968034
4170607,2355072
4170608,1917380
4170609,863775
4170610,1654824
4170611,4509358
4170612,254162
4170613,2942460
4170614,3199525
4170615,3334029
4170616,3248341
4170617,3249503
4170618,4649026
4170619,4032951
4170620,2208169
4170621,4112095
4170622,3245160
4170623,2534372
4170624,3745824
4170625,692239
4170626,3099296
4170627,3574025
4170628,3165927
4170629,155172
4170630,1972463
4170631,4342232
4170632,4496515
4170633,4785435
4170634,4154799
4170635,3747517
4170636,2203772
4170637,784897
4170638,4021824
4170639,3208673
4170640,1150739
4170641,203249
4170642,4044118
4170643,4083704
4170644,4161881
4170645,339580
4170646,4602388
4170647,3815397
4170648,999850
4170649,2190267
4170650,428513
4170651,1149385
4170652,1605765
4170653,824255
4170654,560936
4170655,5042232
4170656,4545616
4170657,2196643
4170658,1825660
4170659,2371594
4170660,3335780
4170661,1249226
4170662,3116765
4170663,2184853
4170664,1141534
4170665,3405071
4170666,2479831
4170667,3560511
4170668,2972679
4170669,3142076
4170670,878493
4170671,296813
4170672,4280793
4170673,1234361
4170674,3335874
4170675,1312158
4170676,1406426
4170677,1617281
4170678,4286332
4170679,507537
4170680,3750515
4170681,1910296
4170682,1536770
4170683,629854
4170684,1485805
4170685,8254
4170686,906800
4170687,4783491
4170688,6596
4170689,1002057
4170690,291003
4170691,4341222
4170692,436240
4170693,4118218
4170694,5092474
4170695,2815319
4170696,4157019
4170697,543590
4170698,2400671
4170699,5028097
4170700,588463
4170701,564681
4170702,5041509
4170703,344221
4170704,3459071
4170705,1656763
4170706,2579479
4170707,5072792
4170708,1983014
4170709,3362949
4170710,2119465
4170711,1368186
4170712,3781390
4170713,3445730
4170714,2207771
4170715,2708414
4170716,205899
4170717,2341266
4170718,4629358
4170719,3538575
4170720,13845
4170721,4295724
4170722,1262813
4170723,3510379
4170724,854779
4170725,3829496
4170726,1155625
4170727,5122750
4170728,2235333
4170729,2111034
4170730,4576874
4170731,3776470
4170732,1670811
4170733,946991
4170734,4396276
4170735,1961543
4170736,2735086
4170737,3907728
4170738,3148416
4170739,1574064
4170740,4239953
4170741,2024359
4170742,1476096
4170743,93139
4170744,2048740
4170745,1082689
4170746,483357
4170747,2459106
4170748,1240911
4170749,134955
4170750,2267553
4170751,2139021
4170752,378205
4170753,3843209
4170754,2009072
4170755,4920960
4170756,2228775
4170757,2684806
4170758,5067029
4170759,2395891
4170760,4121590
4170761,2314022
4170762,4624494
4170763,3046922
4170764,2957371
4170765,1044282
4170766,2138566
4170767,982926
4170768,4479050
4170769,1602288
4170770,3343024
4170771,65081
4170772,2064614
4170773,327651
4170774,70270
4170775,3017203
4170776,905053
4170777,2961648
4170778,512689
4170779,1479868
4170780,4243653
4170781,625430
4170782,3008396
4170783,3262735
4170784,4181817
4170785,4158422
4170786,2290623
4170787,1495638
4170788,1704399
4170789,4299030
4170790,1973742
4170791,3368773
4170792,3469941
4170793,56325
4170794,818120
4170795,2272488
4170796,4525104
4170797,2559494
4170798,1106169
4170799,4701519
4170800,1824904
4170801,4886273
4170802,4051859
4170803,1776425
4170804,4525351
4170805,954807
4170806,1737857
4170807,3124169
4170808,3926653
4170809,197048
4170810,666497
4170811,1434792
4170812,5068419
4170813,371650
4170814,2854253
4170815,154040
4170816,2273362
4170817,1709559
4170818,226341
4170819,5068521
4170820,202297
4170821,145139
4170822,67841
4170823,2550403
4170824,3720767
4170825,972502
4170826,3572920
4170827,2467853
4170828,2419332
4170829,2532699
4170830,2083571
4170831,4212922
4170832,3483523
4170833,2586887
4170834,778790
4170835,3634167
4170836,685988
4170837,2016952
4170838,4298656
4170839,1560806
4170840,4007123
4170841,4392549
4170842,3154837
4170843,545775
4170844,2960717
4170845,4244487
4170846,2233438
4170847,3118407
4170848,2248015
4170849,1909440
4170850,1136776
4170851,2898669
4170852,3556548
4170853,4225430
4170854,4017197
4170855,2268983
4170856,4747020
4170857,3706308
4170858,2723483
4170859,2468711
4170860,3353174
4170861,4202143
4170862,535180
4170863,2863982
4170864,3838146
4170865,1390603
4170866,2397531
4170867,1442032
4170868,1438507
4170869,1816843
4170870,3339691
4170871,1724559
4170872,1660019
4170873,2944055
4170874,2033647
4170875,180183
4170876,3155703
4170877,3790396
4170878,791327
4170879,3230909
4170880,138081
4170881,3542225
4170882,2081312
4170883,1073768
4170884,3824182
4170885,2221749
4170886,602341
4170887,3424453
4170888,1643917
4170889,4359060
4170890,3983377
4170891,3102658
4170892,1460136
4170893,2013232
4170894,1774180
4170895,2288113
4170896,1411462
4170897,443228
4170898,147525
4170899,1394012
4170900,4852691
4170901,4107633
4170902,4533667
4170903,4052103
4170904,249261
4170905,2549387
4170906,4654786
4170907,3155336
4170908,1360711
4170909,980785
4170910,3749027
4170911,84264
4170912,746548
4170913,3595615
4170914,3819832
4170915,3467061
4170916,2247880
4170917,4360464
4170918,4686559
4170919,4471432
4170920,265031
4170921,3990760
4170922,4789674
4170923,3470850
4170924,2306652
4170925,5060757
4170926,4770284
4170927,3415144
4170928,3692624
4170929,1914382
4170930,1124123
4170931,906276
4170932,3677418
4170933,2958024
4170934,704515
4170935,4963121
4170936,806530
4170937,3711271
4170938,4568967
4170939,2963685
4170940,3587526
4170941,3726866
4170942,956866
4170943,1730162
4170944,3430136
4170945,2008346
4170946,773704
4170947,3132593
4170948,2652700
4170949,3780203
4170950,1938796
4170951,1135708
4170952,3804045
4170953,3381028
4170954,314487
4170955,2359571
4170956,3228547
4170957,134171
4170958,4276479
4170959,1741880
4170960,3062977
4170961,865919
4170962,815501
4170963,3839657
4170964,1620142
4170965,2925636
4170966,4928051
4170967,4949903
4170968,5038886
4170969,3109662
4170970,3422025
4170971,290371
4170972,5012555
4170973,2358229
4170974,2297311
4170975,5027843
4170976,2100750
4170977,2086128
4170978,1247724
4170979,4045243
